Course,Quota,Category,Institute,Rank
MBBS,All India,EWS,"Government Medical College, Bhadradri, Kothagudem , besides Sammakka Saarakka temple, Opp KSM Petrol bunk, end of 6th Battalion Rd, Palwancha, Telangana, Telangana, 507115",23054
MBBS,All India,OBC,"Government Medical College, Bhadradri, Kothagudem , besides Sammakka Saarakka temple, Opp KSM Petrol bunk, end of 6th Battalion Rd, Palwancha, Telangana, Telangana, 507115",21804
MBBS,All India,Open,"Government Medical College, Bhadradri, Kothagudem , besides Sammakka Saarakka temple, Opp KSM Petrol bunk, end of 6th Battalion Rd, Palwancha, Telangana, Telangana, 507115",21125
MBBS,All India,SC,"Government Medical College, Bhadradri, Kothagudem , besides Sammakka Saarakka temple, Opp KSM Petrol bunk, end of 6th Battalion Rd, Palwancha, Telangana, Telangana, 507115",113684
MBBS,All India,ST,"Government Medical College, Bhadradri, Kothagudem , besides Sammakka Saarakka temple, Opp KSM Petrol bunk, end of 6th Battalion Rd, Palwancha, Telangana, Telangana, 507115",144122
MBBS,All India,EWS,"Government Medical College, Bhilwara , Sindari Ke Balaji Road Sanganer Bhilwara, Rajasthan, 311001",12123
MBBS,All India,OBC,"Government Medical College, Bhilwara , Sindari Ke Balaji Road Sanganer Bhilwara, Rajasthan, 311001",10151
MBBS,All India,Open,"Government Medical College, Bhilwara , Sindari Ke Balaji Road Sanganer Bhilwara, Rajasthan, 311001",9761
MBBS,All India,SC,"Government Medical College, Bhilwara , Sindari Ke Balaji Road Sanganer Bhilwara, Rajasthan, 311001",72148
MBBS,All India,ST,"Government Medical College, Bhilwara , Sindari Ke Balaji Road Sanganer Bhilwara, Rajasthan, 311001",66144
MBBS,All India,EWS,"Government Medical College, Churachandpur , Hiangtam Lamka, I.B. Road, Churachandpur District, Manipur, 795128",23742
MBBS,All India,OBC,"Government Medical College, Churachandpur , Hiangtam Lamka, I.B. Road, Churachandpur District, Manipur, 795128",21696
MBBS,All India,OBC PwD,"Government Medical College, Churachandpur , Hiangtam Lamka, I.B. Road, Churachandpur District, Manipur, 795128",1185171
MBBS,All India,Open,"Government Medical College, Churachandpur , Hiangtam Lamka, I.B. Road, Churachandpur District, Manipur, 795128",21429
MBBS,All India,SC,"Government Medical College, Churachandpur , Hiangtam Lamka, I.B. Road, Churachandpur District, Manipur, 795128",108280
MBBS,All India,ST,"Government Medical College, Churachandpur , Hiangtam Lamka, I.B. Road, Churachandpur District, Manipur, 795128",137319
MBBS,All India,EWS,"Government Medical College, Dholpur , 411, OLD BARI ROAD, DHOLPUR,
Rajasthan, 328001",14447
MBBS,All India,OBC,"Government Medical College, Dholpur , 411, OLD BARI ROAD, DHOLPUR,
Rajasthan, 328001",13520
MBBS,All India,Open,"Government Medical College, Dholpur , 411, OLD BARI ROAD, DHOLPUR,
Rajasthan, 328001",13340
MBBS,All India,Open PwD,"Government Medical College, Dholpur , 411, OLD BARI ROAD, DHOLPUR,
Rajasthan, 328001",483634
MBBS,All India,SC,"Government Medical College, Dholpur , 411, OLD BARI ROAD, DHOLPUR,
Rajasthan, 328001",84315
MBBS,All India,ST,"Government Medical College, Dholpur , 411, OLD BARI ROAD, DHOLPUR,
Rajasthan, 328001",94277
MBBS,All India,EWS,"Government Medical College, Dindigul , 1 Nallampatti Road Adiyanoothu village Dindigul, Tamil Nadu, 624003",24287
MBBS,All India,OBC,"Government Medical College, Dindigul , 1 Nallampatti Road Adiyanoothu village Dindigul, Tamil Nadu, 624003",19910
MBBS,All India,Open,"Government Medical College, Dindigul , 1 Nallampatti Road Adiyanoothu village Dindigul, Tamil Nadu, 624003",19205
MBBS,All India,SC,"Government Medical College, Dindigul , 1 Nallampatti Road Adiyanoothu village Dindigul, Tamil Nadu, 624003",116765
MBBS,All India,ST,"Government Medical College, Dindigul , 1 Nallampatti Road Adiyanoothu village Dindigul, Tamil Nadu, 624003",144964
MBBS,All India,EWS,"Government Medical College, Doda , Government Medical College & Hospital Ghat Doda, Jammu And Kashmir, 182202",22717
MBBS,All India,OBC,"Government Medical College, Doda , Government Medical College & Hospital Ghat Doda, Jammu And Kashmir, 182202",20103
MBBS,All India,Open,"Government Medical College, Doda , Government Medical College & Hospital Ghat Doda, Jammu And Kashmir, 182202",19157
MBBS,All India,SC,"Government Medical College, Doda , Government Medical College & Hospital Ghat Doda, Jammu And Kashmir, 182202",102654
MBBS,All India,ST,"Government Medical College, Doda , Government Medical College & Hospital Ghat Doda, Jammu And Kashmir, 182202",124152
MBBS,All India,EWS,"Government Medical College, ESIC, Kollam , Parippally Kollam 691574,
Kerala, 691574",16328
MBBS,All India,OBC,"Government Medical College, ESIC, Kollam , Parippally Kollam 691574,
Kerala, 691574",11758
MBBS,All India,Open,"Government Medical College, ESIC, Kollam , Parippally Kollam 691574,
Kerala, 691574",10258
MBBS,All India,SC,"Government Medical College, ESIC, Kollam , Parippally Kollam 691574,
Kerala, 691574",95000
MBBS,All India,ST,"Government Medical College, ESIC, Kollam , Parippally Kollam 691574,
Kerala, 691574",131847
MBBS,Employees State Insurance Scheme (ESI),Open,"Government Medical College, ESIC, Kollam , Parippally Kollam 691574,
Kerala, 691574",39454
MBBS,Employees State Insurance Scheme (ESI),SC,"Government Medical College, ESIC, Kollam , Parippally Kollam 691574,
Kerala, 691574",153413
MBBS,Employees State Insurance Scheme (ESI),ST,"Government Medical College, ESIC, Kollam , Parippally Kollam 691574,
Kerala, 691574",947861
MBBS,All India,EWS,"Government Medical College, Eluru , SURVEY NO 60, BEHIND OLD BUS STAND, ELURU,
Andhra Pradesh, 534005",24132
MBBS,All India,OBC,"Government Medical College, Eluru , SURVEY NO 60, BEHIND OLD BUS STAND, ELURU,
Andhra Pradesh, 534005",22299
MBBS,All India,Open,"Government Medical College, Eluru , SURVEY NO 60, BEHIND OLD BUS STAND, ELURU,
Andhra Pradesh, 534005",21595
MBBS,All India,SC,"Government Medical College, Eluru , SURVEY NO 60, BEHIND OLD BUS STAND, ELURU,
Andhra Pradesh, 534005",111353
MBBS,All India,ST,"Government Medical College, Eluru , SURVEY NO 60, BEHIND OLD BUS STAND, ELURU,
Andhra Pradesh, 534005",138549
MBBS,All India,EWS,"Government Medical College, Hanumangarh , Ganganagar-sangria Bypass Road Hanumangarh Junction, Rajasthan, 335512",15200
MBBS,All India,OBC,"Government Medical College, Hanumangarh , Ganganagar-sangria Bypass Road Hanumangarh Junction, Rajasthan, 335512",14251
MBBS,All India,Open,"Government Medical College, Hanumangarh , Ganganagar-sangria Bypass Road Hanumangarh Junction, Rajasthan, 335512",13703
MBBS,All India,SC,"Government Medical College, Hanumangarh , Ganganagar-sangria Bypass Road Hanumangarh Junction, Rajasthan, 335512",87749
MBBS,All India,ST,"Government Medical College, Hanumangarh , Ganganagar-sangria Bypass Road Hanumangarh Junction, Rajasthan, 335512",95715
MBBS,All India,EWS,"Government Medical College, Jagtial , Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist, Telangana, 505327",23469
MBBS,All India,OBC,"Government Medical College, Jagtial , Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist, Telangana, 505327",21339
MBBS,All India,Open,"Government Medical College, Jagtial , Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist, Telangana, 505327",20798
MBBS,All India,SC,"Government Medical College, Jagtial , Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist, Telangana, 505327",111656
MBBS,All India,ST,"Government Medical College, Jagtial , Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist, Telangana, 505327",144197
MBBS,All India,EWS,"Government Medical College, Kallakurichi
, S.NO 251, AGARAKOTTALAM ROAD, SIRUVANGUR, KALLAKURICHI,
Tamil Nadu, 606213",24413
MBBS,All India,OBC,"Government Medical College, Kallakurichi
, S.NO 251, AGARAKOTTALAM ROAD, SIRUVANGUR, KALLAKURICHI,
Tamil Nadu, 606213",21108
MBBS,All India,Open,"Government Medical College, Kallakurichi
, S.NO 251, AGARAKOTTALAM ROAD, SIRUVANGUR, KALLAKURICHI,
Tamil Nadu, 606213",20620
MBBS,All India,Open PwD,"Government Medical College, Kallakurichi
, S.NO 251, AGARAKOTTALAM ROAD, SIRUVANGUR, KALLAKURICHI,
Tamil Nadu, 606213",1075746
MBBS,All India,SC,"Government Medical College, Kallakurichi
, S.NO 251, AGARAKOTTALAM ROAD, SIRUVANGUR, KALLAKURICHI,
Tamil Nadu, 606213",116244
MBBS,All India,ST,"Government Medical College, Kallakurichi
, S.NO 251, AGARAKOTTALAM ROAD, SIRUVANGUR, KALLAKURICHI,
Tamil Nadu, 606213",145019
MBBS,All India,EWS,"Government Medical College, Kanker, Chhattisgarh , GOVERNMENT MEDICAL COLLEGE NANDANMARA KANKER,
Chhattisgarh, 494334",20887
MBBS,All India,OBC,"Government Medical College, Kanker, Chhattisgarh , GOVERNMENT MEDICAL COLLEGE NANDANMARA KANKER,
Chhattisgarh, 494334",19440
MBBS,All India,Open,"Government Medical College, Kanker, Chhattisgarh , GOVERNMENT MEDICAL COLLEGE NANDANMARA KANKER,
Chhattisgarh, 494334",18843
MBBS,All India,SC,"Government Medical College, Kanker, Chhattisgarh , GOVERNMENT MEDICAL COLLEGE NANDANMARA KANKER,
Chhattisgarh, 494334",104120
MBBS,All India,ST,"Government Medical College, Kanker, Chhattisgarh , GOVERNMENT MEDICAL COLLEGE NANDANMARA KANKER,
Chhattisgarh, 494334",134316
MBBS,All India,OBC,"Government Medical College, Kathua , Chak Sajjan KAthua, Jammu And Kashmir, 184101",15923
MBBS,All India,Open,"Government Medical College, Kathua , Chak Sajjan KAthua, Jammu And Kashmir, 184101",15261
MBBS,All India,SC,"Government Medical College, Kathua , Chak Sajjan KAthua, Jammu And Kashmir, 184101",80761
MBBS,All India,EWS,"Government Medical College, Khammam , Wyra Road, Khammam, Telangana, 507002",22394
MBBS,All India,OBC,"Government Medical College, Khammam , Wyra Road, Khammam, Telangana, 507002",22216
MBBS,All India,Open,"Government Medical College, Khammam , Wyra Road, Khammam, Telangana, 507002",21906
MBBS,All India,SC,"Government Medical College, Khammam , Wyra Road, Khammam, Telangana, 507002",114292
MBBS,All India,ST,"Government Medical College, Khammam , Wyra Road, Khammam, Telangana, 507002",143533
MBBS,All India,EWS,"Government Medical College, Konni  , GOVERNMENT MEDICAL COLLEGE KONNI KUMMANNOOR PO KONNI PATHANAMTHITTA
689691, Kerala,
689691",23728
MBBS,All India,OBC,"Government Medical College, Konni  , GOVERNMENT MEDICAL COLLEGE KONNI KUMMANNOOR PO KONNI PATHANAMTHITTA
689691, Kerala,
689691",12759
MBBS,All India,Open,"Government Medical College, Konni  , GOVERNMENT MEDICAL COLLEGE KONNI KUMMANNOOR PO KONNI PATHANAMTHITTA
689691, Kerala,
689691",11641
MBBS,All India,Open PwD,"Government Medical College, Konni  , GOVERNMENT MEDICAL COLLEGE KONNI KUMMANNOOR PO KONNI PATHANAMTHITTA
689691, Kerala,
689691",793020
MBBS,All India,SC,"Government Medical College, Konni  , GOVERNMENT MEDICAL COLLEGE KONNI KUMMANNOOR PO KONNI PATHANAMTHITTA
689691, Kerala,
689691",110889
MBBS,All India,ST,"Government Medical College, Konni  , GOVERNMENT MEDICAL COLLEGE KONNI KUMMANNOOR PO KONNI PATHANAMTHITTA
689691, Kerala,
689691",135695
MBBS,All India,EWS,"Government Medical College, Korba(C.G.)
, Govt. Medical College, Village Jhagrha, Balco-urga Road, City Korba C.G., Chhattisgarh, 495683",21023
MBBS,All India,OBC,"Government Medical College, Korba(C.G.)
, Govt. Medical College, Village Jhagrha, Balco-urga Road, City Korba C.G., Chhattisgarh, 495683",19912
MBBS,All India,Open,"Government Medical College, Korba(C.G.)
, Govt. Medical College, Village Jhagrha, Balco-urga Road, City Korba C.G., Chhattisgarh, 495683",19317
MBBS,All India,SC,"Government Medical College, Korba(C.G.)
, Govt. Medical College, Village Jhagrha, Balco-urga Road, City Korba C.G., Chhattisgarh, 495683",106412
MBBS,All India,EWS,"Government Medical College, Krishnagiri , Block-1, Polupalli, Krishnagiri, Tamil Nadu, 635115",23548
MBBS,All India,OBC,"Government Medical College, Krishnagiri , Block-1, Polupalli, Krishnagiri, Tamil Nadu, 635115",20764
MBBS,All India,Open,"Government Medical College, Krishnagiri , Block-1, Polupalli, Krishnagiri, Tamil Nadu, 635115",19771
MBBS,All India,SC,"Government Medical College, Krishnagiri , Block-1, Polupalli, Krishnagiri, Tamil Nadu, 635115",115431
MBBS,All India,EWS,"Government Medical College, Mahabubabad , Government Medical College, Mahabubabad, 551-1- P Mahabubabad Village Mahabubabad, Telangana, 506101",22574
MBBS,All India,OBC,"Government Medical College, Mahabubabad , Government Medical College, Mahabubabad, 551-1- P Mahabubabad Village Mahabubabad, Telangana, 506101",20857
MBBS,All India,OBC PwD,"Government Medical College, Mahabubabad , Government Medical College, Mahabubabad, 551-1- P Mahabubabad Village Mahabubabad, Telangana, 506101",1155340
MBBS,All India,Open,"Government Medical College, Mahabubabad , Government Medical College, Mahabubabad, 551-1- P Mahabubabad Village Mahabubabad, Telangana, 506101",20291
MBBS,All India,SC,"Government Medical College, Mahabubabad , Government Medical College, Mahabubabad, 551-1- P Mahabubabad Village Mahabubabad, Telangana, 506101",110915
MBBS,All India,ST,"Government Medical College, Mahabubabad , Government Medical College, Mahabubabad, 551-1- P Mahabubabad Village Mahabubabad, Telangana, 506101",119515
MBBS,All India,EWS,"Government Medical College, Mahabubangar , Government Medical College Mahabubnagar Edira
Village.Mahabubnaga r, Telangana, 509002",20606
MBBS,All India,OBC,"Government Medical College, Mahabubangar , Government Medical College Mahabubnagar Edira
Village.Mahabubnaga r, Telangana, 509002",19355
MBBS,All India,Open,"Government Medical College, Mahabubangar , Government Medical College Mahabubnagar Edira
Village.Mahabubnaga r, Telangana, 509002",18634
MBBS,All India,Open PwD,"Government Medical College, Mahabubangar , Government Medical College Mahabubnagar Edira
Village.Mahabubnaga r, Telangana, 509002",658826
MBBS,All India,SC,"Government Medical College, Mahabubangar , Government Medical College Mahabubnagar Edira
Village.Mahabubnaga r, Telangana, 509002",102709
MBBS,All India,ST,"Government Medical College, Mahabubangar , Government Medical College Mahabubnagar Edira
Village.Mahabubnaga r, Telangana, 509002",101433
MBBS,All India,EWS,"Government Medical College, Mancherial , Government Medical College
708 Garmilla Village , Mancherial Tehsil Mancherial., Telangana, 504208",23089
MBBS,All India,OBC,"Government Medical College, Mancherial , Government Medical College
708 Garmilla Village , Mancherial Tehsil Mancherial., Telangana, 504208",21342
MBBS,All India,Open,"Government Medical College, Mancherial , Government Medical College
708 Garmilla Village , Mancherial Tehsil Mancherial., Telangana, 504208",20785
MBBS,All India,SC,"Government Medical College, Mancherial , Government Medical College
708 Garmilla Village , Mancherial Tehsil Mancherial., Telangana, 504208",112857
MBBS,All India,ST,"Government Medical College, Mancherial , Government Medical College
708 Garmilla Village , Mancherial Tehsil Mancherial., Telangana, 504208",135529
MBBS,All India,EWS,"Government Medical College, Nagapattinam , NO.1,MANALMEDU, ORATHUR VILLAGE, NAGAPATTINAM TK, NAGAPATTINAM DISTRICT, Tamil Nadu, 611108",24430
MBBS,All India,OBC,"Government Medical College, Nagapattinam , NO.1,MANALMEDU, ORATHUR VILLAGE, NAGAPATTINAM TK, NAGAPATTINAM DISTRICT, Tamil Nadu, 611108",21271
MBBS,All India,Open,"Government Medical College, Nagapattinam , NO.1,MANALMEDU, ORATHUR VILLAGE, NAGAPATTINAM TK, NAGAPATTINAM DISTRICT, Tamil Nadu, 611108",21149
MBBS,All India,SC,"Government Medical College, Nagapattinam , NO.1,MANALMEDU, ORATHUR VILLAGE, NAGAPATTINAM TK, NAGAPATTINAM DISTRICT, Tamil Nadu, 611108",115527
MBBS,All India,ST,"Government Medical College, Nagapattinam , NO.1,MANALMEDU, ORATHUR VILLAGE, NAGAPATTINAM TK, NAGAPATTINAM DISTRICT, Tamil Nadu, 611108",144782
MBBS,All India,EWS,"Government Medical College, Nagarkurnool , Sy no.
237, Uyyalawada village, Nanagarkurnool, Telangana, 509209",23003
MBBS,All India,OBC,"Government Medical College, Nagarkurnool , Sy no.
237, Uyyalawada village, Nanagarkurnool, Telangana, 509209",21398
MBBS,All India,OBC PwD,"Government Medical College, Nagarkurnool , Sy no.
237, Uyyalawada village, Nanagarkurnool, Telangana, 509209",1137567
MBBS,All India,Open,"Government Medical College, Nagarkurnool , Sy no.
237, Uyyalawada village, Nanagarkurnool, Telangana, 509209",20746
MBBS,All India,SC,"Government Medical College, Nagarkurnool , Sy no.
237, Uyyalawada village, Nanagarkurnool, Telangana, 509209",114940
MBBS,All India,ST,"Government Medical College, Nagarkurnool , Sy no.
237, Uyyalawada village, Nanagarkurnool, Telangana, 509209",141230
MBBS,All India,EWS,"Government Medical College, Nilgiris , No. 1, INDU  NAGAR, MYSORE ROAD, UDHAGAMANDALA M, NILGIRIS DISTRICT, Tamil Nadu, 643005",23345
MBBS,All India,OBC,"Government Medical College, Nilgiris , No. 1, INDU  NAGAR, MYSORE ROAD, UDHAGAMANDALA M, NILGIRIS DISTRICT, Tamil Nadu, 643005",20080
MBBS,All India,Open,"Government Medical College, Nilgiris , No. 1, INDU  NAGAR, MYSORE ROAD, UDHAGAMANDALA M, NILGIRIS DISTRICT, Tamil Nadu, 643005",17792
MBBS,All India,SC,"Government Medical College, Nilgiris , No. 1, INDU  NAGAR, MYSORE ROAD, UDHAGAMANDALA M, NILGIRIS DISTRICT, Tamil Nadu, 643005",112950
MBBS,All India,ST,"Government Medical College, Nilgiris , No. 1, INDU  NAGAR, MYSORE ROAD, UDHAGAMANDALA M, NILGIRIS DISTRICT, Tamil Nadu, 643005",129050
MBBS,All India,EWS,"Government Medical College, Omandurar , GOVERNMENT MEDICAL COLLEGE, OMANDURAR GOVERNMENT ESTATE, WALAJA ROAD, CHENNAI -
600 002., Tamil Nadu,
600002",15413
MBBS,All India,OBC,"Government Medical College, Omandurar , GOVERNMENT MEDICAL COLLEGE, OMANDURAR GOVERNMENT ESTATE, WALAJA ROAD, CHENNAI -
600 002., Tamil Nadu,
600002",12563
MBBS,All India,Open,"Government Medical College, Omandurar , GOVERNMENT MEDICAL COLLEGE, OMANDURAR GOVERNMENT ESTATE, WALAJA ROAD, CHENNAI -
600 002., Tamil Nadu,
600002",10124
MBBS,All India,SC,"Government Medical College, Omandurar , GOVERNMENT MEDICAL COLLEGE, OMANDURAR GOVERNMENT ESTATE, WALAJA ROAD, CHENNAI -
600 002., Tamil Nadu,
600002",62942
MBBS,All India,ST,"Government Medical College, Omandurar , GOVERNMENT MEDICAL COLLEGE, OMANDURAR GOVERNMENT ESTATE, WALAJA ROAD, CHENNAI -
600 002., Tamil Nadu,
600002",111008
MBBS,All India,EWS,"Government Medical College, Pali , NH- 62,SumerpurRoad,Ra masia.Hemawas,Pali, Rajasthan, 306401",11114
MBBS,All India,OBC,"Government Medical College, Pali , NH- 62,SumerpurRoad,Ra masia.Hemawas,Pali, Rajasthan, 306401",11044
MBBS,All India,Open,"Government Medical College, Pali , NH- 62,SumerpurRoad,Ra masia.Hemawas,Pali, Rajasthan, 306401",10050
MBBS,All India,Open PwD,"Government Medical College, Pali , NH- 62,SumerpurRoad,Ra masia.Hemawas,Pali, Rajasthan, 306401",696703
MBBS,All India,SC,"Government Medical College, Pali , NH- 62,SumerpurRoad,Ra masia.Hemawas,Pali, Rajasthan, 306401",75681
MBBS,All India,SC PwD,"Government Medical College, Pali , NH- 62,SumerpurRoad,Ra masia.Hemawas,Pali, Rajasthan, 306401",838896
MBBS,All India,ST,"Government Medical College, Pali , NH- 62,SumerpurRoad,Ra masia.Hemawas,Pali, Rajasthan, 306401",93105
MBBS,All India,EWS,"Government Medical College, Parbhani , ITI CAMPUS, BEHIND DSM COLLEGE, JINTUR ROAD, PARBHANI -
431401, Maharashtra,
431401",20961
MBBS,All India,OBC,"Government Medical College, Parbhani , ITI CAMPUS, BEHIND DSM COLLEGE, JINTUR ROAD, PARBHANI -
431401, Maharashtra,
431401",18880
MBBS,All India,Open,"Government Medical College, Parbhani , ITI CAMPUS, BEHIND DSM COLLEGE, JINTUR ROAD, PARBHANI -
431401, Maharashtra,
431401",18619
MBBS,All India,SC,"Government Medical College, Parbhani , ITI CAMPUS, BEHIND DSM COLLEGE, JINTUR ROAD, PARBHANI -
431401, Maharashtra,
431401",101612
MBBS,All India,ST,"Government Medical College, Parbhani , ITI CAMPUS, BEHIND DSM COLLEGE, JINTUR ROAD, PARBHANI -
431401, Maharashtra,
431401",105218
MBBS,All India,EWS,"Government Medical College, Rajnandgaon , Bharat Ratna Late Shri Atal Bihari Vajpayee Memorial Medical College, Pendri, Rajnandgaon.
Chhattisg, Chhattisgarh, 491441",20232
MBBS,All India,OBC,"Government Medical College, Rajnandgaon , Bharat Ratna Late Shri Atal Bihari Vajpayee Memorial Medical College, Pendri, Rajnandgaon.
Chhattisg, Chhattisgarh, 491441",18245
MBBS,All India,Open,"Government Medical College, Rajnandgaon , Bharat Ratna Late Shri Atal Bihari Vajpayee Memorial Medical College, Pendri, Rajnandgaon.
Chhattisg, Chhattisgarh, 491441",17734
MBBS,All India,SC,"Government Medical College, Rajnandgaon , Bharat Ratna Late Shri Atal Bihari Vajpayee Memorial Medical College, Pendri, Rajnandgaon.
Chhattisg, Chhattisgarh, 491441",97802
MBBS,All India,ST,"Government Medical College, Rajnandgaon , Bharat Ratna Late Shri Atal Bihari Vajpayee Memorial Medical College, Pendri, Rajnandgaon.
Chhattisg, Chhattisgarh, 491441",108032
MBBS,All India,EWS,"Government Medical College, Ramagundam , SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM,
Telangana, 505209",23628
MBBS,All India,OBC,"Government Medical College, Ramagundam , SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM,
Telangana, 505209",21913
MBBS,All India,Open,"Government Medical College, Ramagundam , SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM,
Telangana, 505209",21264
MBBS,All India,SC,"Government Medical College, Ramagundam , SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM,
Telangana, 505209",115257
MBBS,All India,ST,"Government Medical College, Ramagundam , SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM,
Telangana, 505209",141699
MBBS,All India,EWS,"Government Medical College, Ramanathapuram , No 1, Patinamkathan, Collectorate Backside, Ramanathapuram., Tamil Nadu, 623503",23753
MBBS,All India,OBC,"Government Medical College, Ramanathapuram , No 1, Patinamkathan, Collectorate Backside, Ramanathapuram., Tamil Nadu, 623503",20971
MBBS,All India,Open,"Government Medical College, Ramanathapuram , No 1, Patinamkathan, Collectorate Backside, Ramanathapuram., Tamil Nadu, 623503",20544
MBBS,All India,SC,"Government Medical College, Ramanathapuram , No 1, Patinamkathan, Collectorate Backside, Ramanathapuram., Tamil Nadu, 623503",116203
MBBS,All India,ST,"Government Medical College, Ramanathapuram , No 1, Patinamkathan, Collectorate Backside, Ramanathapuram., Tamil Nadu, 623503",145238
MBBS,All India,EWS,"Government Medical College, Sindhudurg , Dean Government Medical College Sindhudurg, Maharashtra, 416812",19775
MBBS,All India,OBC,"Government Medical College, Sindhudurg , Dean Government Medical College Sindhudurg, Maharashtra, 416812",18510
MBBS,All India,Open,"Government Medical College, Sindhudurg , Dean Government Medical College Sindhudurg, Maharashtra, 416812",18149
MBBS,All India,SC,"Government Medical College, Sindhudurg , Dean Government Medical College Sindhudurg, Maharashtra, 416812",101300
MBBS,All India,ST,"Government Medical College, Sindhudurg , Dean Government Medical College Sindhudurg, Maharashtra, 416812",131161
MBBS,All India,EWS,"Government Medical College, Sundargarh , At-Chitabhanga,Po- Sankara,Dist- Sundargarh,Odisha,Pi n-770001, Odisha, 770001",21109
MBBS,All India,OBC,"Government Medical College, Sundargarh , At-Chitabhanga,Po- Sankara,Dist- Sundargarh,Odisha,Pi n-770001, Odisha, 770001",20275
MBBS,All India,Open,"Government Medical College, Sundargarh , At-Chitabhanga,Po- Sankara,Dist- Sundargarh,Odisha,Pi n-770001, Odisha, 770001",19071
MBBS,All India,SC,"Government Medical College, Sundargarh , At-Chitabhanga,Po- Sankara,Dist- Sundargarh,Odisha,Pi n-770001, Odisha, 770001",106465
MBBS,All India,ST,"Government Medical College, Sundargarh , At-Chitabhanga,Po- Sankara,Dist- Sundargarh,Odisha,Pi n-770001, Odisha, 770001",136928
MBBS,All India,EWS,"Government Medical College, Thiruvallur , BLOCK 1 MASTER PLAN COMPLEX THIRUVALLUR COLLECTORATE PERUMBAKKAM VILLAGE THIRUVALLUR,
Tamil Nadu, 602001",20012
MBBS,All India,OBC,"Government Medical College, Thiruvallur , BLOCK 1 MASTER PLAN COMPLEX THIRUVALLUR COLLECTORATE PERUMBAKKAM VILLAGE THIRUVALLUR,
Tamil Nadu, 602001",18689
MBBS,All India,Open,"Government Medical College, Thiruvallur , BLOCK 1 MASTER PLAN COMPLEX THIRUVALLUR COLLECTORATE PERUMBAKKAM VILLAGE THIRUVALLUR,
Tamil Nadu, 602001",18048
MBBS,All India,SC,"Government Medical College, Thiruvallur , BLOCK 1 MASTER PLAN COMPLEX THIRUVALLUR COLLECTORATE PERUMBAKKAM VILLAGE THIRUVALLUR,
Tamil Nadu, 602001",112487
MBBS,All India,EWS,"Government Medical College, Tiruppur , 18 DHARAPURAM ROAD TIRUPPUR TAMILNADU 641608,
Tamil Nadu, 641608",23724
MBBS,All India,OBC,"Government Medical College, Tiruppur , 18 DHARAPURAM ROAD TIRUPPUR TAMILNADU 641608,
Tamil Nadu, 641608",17723
MBBS,All India,Open,"Government Medical College, Tiruppur , 18 DHARAPURAM ROAD TIRUPPUR TAMILNADU 641608,
Tamil Nadu, 641608",16778
MBBS,All India,SC,"Government Medical College, Tiruppur , 18 DHARAPURAM ROAD TIRUPPUR TAMILNADU 641608,
Tamil Nadu, 641608",114990
MBBS,All India,ST,"Government Medical College, Tiruppur , 18 DHARAPURAM ROAD TIRUPPUR TAMILNADU 641608,
Tamil Nadu, 641608",103283
MBBS,All India,EWS,"Government Medical College, Virudhunagar , No.1, COLLECTORATE MASTER PLAN COMPLEX KOORAIKUNDU VILLAGE, VIRUDHUNAGAR.,
Tamil Nadu, 626002",24309
MBBS,All India,OBC,"Government Medical College, Virudhunagar , No.1, COLLECTORATE MASTER PLAN COMPLEX KOORAIKUNDU VILLAGE, VIRUDHUNAGAR.,
Tamil Nadu, 626002",20477
MBBS,All India,Open,"Government Medical College, Virudhunagar , No.1, COLLECTORATE MASTER PLAN COMPLEX KOORAIKUNDU VILLAGE, VIRUDHUNAGAR.,
Tamil Nadu, 626002",19926
MBBS,All India,SC,"Government Medical College, Virudhunagar , No.1, COLLECTORATE MASTER PLAN COMPLEX KOORAIKUNDU VILLAGE, VIRUDHUNAGAR.,
Tamil Nadu, 626002",116838
MBBS,All India,ST,"Government Medical College, Virudhunagar , No.1, COLLECTORATE MASTER PLAN COMPLEX KOORAIKUNDU VILLAGE, VIRUDHUNAGAR.,
Tamil Nadu, 626002",136144
MBBS,All India,EWS,"Government medical College, Namakkal , 353 MASTER PLAN COMPLEX SILUVAMPATTY NAMAKKAL, Tamil Nadu, 637003",24172
MBBS,All India,OBC,"Government medical College, Namakkal , 353 MASTER PLAN COMPLEX SILUVAMPATTY NAMAKKAL, Tamil Nadu, 637003",19715
MBBS,All India,Open,"Government medical College, Namakkal , 353 MASTER PLAN COMPLEX SILUVAMPATTY NAMAKKAL, Tamil Nadu, 637003",19438
MBBS,All India,SC,"Government medical College, Namakkal , 353 MASTER PLAN COMPLEX SILUVAMPATTY NAMAKKAL, Tamil Nadu, 637003",115906
