Course,Quota,Category,Institute,Rank
BDS,All India,OBC,"GOVT. DENTAL COLLEGE & HOSP.,AURANGABAD,Government Medical College and Hospital Campus Dhanwantari Nagar Ghati Aurangabad, Maharashtra, 431001",59250
BDS,All India,Open,"GOVT. DENTAL COLLEGE & HOSP.,AURANGABAD,Government Medical College and Hospital Campus Dhanwantari Nagar Ghati Aurangabad, Maharashtra, 431001",41093
BDS,All India,SC,"GOVT. DENTAL COLLEGE & HOSP.,AURANGABAD,Government Medical College and Hospital Campus Dhanwantari Nagar Ghati Aurangabad, Maharashtra, 431001",147267
BDS,All India,OBC,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D Mellow road Fort Mumbai, Maharashtra, 400001",45166
BDS,All India,SC,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D Mellow road Fort Mumbai, Maharashtra, 400001",170083
BDS,All India,ST,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D Mellow road Fort Mumbai, Maharashtra, 400001",251428
BDS,All India,OBC,"GOVT. DENTAL COLLEGE & HOSP.,NAGPUR,Government Dental College And Hospital GMC Campus Nagpur, Maharashtra, 440003",35781
BDS,All India,Open,"GOVT. DENTAL COLLEGE & HOSP.,NAGPUR,Government Dental College And Hospital GMC Campus Nagpur, Maharashtra, 440003",27871
BDS,All India,SC,"GOVT. DENTAL COLLEGE & HOSP.,NAGPUR,Government Dental College And Hospital GMC Campus Nagpur, Maharashtra, 440003",165486
BDS,All India,OBC,"GOVT. DENTAL COLLEGE, KOTTAYAM,Government Dental College, P.O.Gandhinagar Kottayam- 686008, Kerala, 686008",50301
BDS,All India,Open,"GOVT. DENTAL COLLEGE, KOTTAYAM,Government Dental College, P.O.Gandhinagar Kottayam- 686008, Kerala, 686008",40860
BDS,All India,SC,"GOVT. DENTAL COLLEGE, KOTTAYAM,Government Dental College, P.O.Gandhinagar Kottayam- 686008, Kerala, 686008",160474
BDS,All India,ST,"GOVT. DENTAL COLLEGE, KOTTAYAM,Government Dental College, P.O.Gandhinagar Kottayam- 686008, Kerala, 686008",251744
BDS,All India,Open,"GOVT. DENTAL COLLEGE, KOZIKODE,MEDICAL COLLEGE CAMPUS, MEDICAL COLLEGE P.O., KOZHIKODE, Kerala, 673008",28169
BDS,All India,SC,"GOVT. DENTAL COLLEGE, KOZIKODE,MEDICAL COLLEGE CAMPUS, MEDICAL COLLEGE P.O., KOZHIKODE, Kerala, 673008",170467
BDS,All India,Open,"GOVT. DENTAL COLLEGE, RAIPUR,Near Marahi Mata Mandir, Rajbandha Maidan, Raipur (C.G.), Chhattisgarh, 492001",38493
BDS,All India,Open PwD,"GOVT. DENTAL COLLEGE, RAIPUR,Near Marahi Mata Mandir, Rajbandha Maidan, Raipur (C.G.), Chhattisgarh, 492001",944300
BDS,All India,SC,"GOVT. DENTAL COLLEGE, RAIPUR,Near Marahi Mata Mandir, Rajbandha Maidan, Raipur (C.G.), Chhattisgarh, 492001",167042
BDS,All India,Open,"GOVT. DENTAL COLLEGE, SHIMLA,HP GOVERNMENT DENTAL COLLEGE AND HOSPITAL SHIMLA",27817
BDS,All India,OBC,"GOVT. DENTAL COLLEGE, TRIVANDRUM,Govt Dental College Thiruvananthapuram Kerala, Kerala, 695011",23850
MBBS,All India,Open,"GOVT. KILPAUK MEDICAL COLLEGE,CHENNAI,No. 822, EVR Periyar salai ,
Kilpauk,Chennai, Tamil Nadu, 600010",21044
MBBS,All India,SC,"GOVT. KILPAUK MEDICAL COLLEGE,CHENNAI,No. 822, EVR Periyar salai ,
Kilpauk,Chennai, Tamil Nadu, 600010",124507
MBBS,All India,OBC,"GOVT. MEDICAL COLLEGE, KOTTAYAM,GANDHINAGAR P O KOTTAYAM
KERALA 686008, Kerala, 686008",13364
MBBS,All India,OBC,"GOVT. MEDICAL COLLEGE, NAGPUR,Hanuman Nagar,Nagpur, Maharashtra, 440003",20509
MBBS,All India,Open,"GOVT. MEDICAL COLLEGE, NAGPUR,Hanuman Nagar,Nagpur, Maharashtra, 440003",19673
MBBS,All India,OBC,"GOVT. MEDICAL COLLEGE,AURANGABAD,Government Medical College, Aurangabad, Jubli Park, Panchakki Road, Aurangabad (M.S.)., Maharashtra, 431001",22875
MBBS,All India,Open,"GOVT. MEDICAL COLLEGE,AURANGABAD,Government Medical College, Aurangabad, Jubli Park, Panchakki Road, Aurangabad (M.S.)., Maharashtra, 431001",21484
MBBS,All India,EWS,"GOVT. MEDICAL COLLEGE,PATIALA,Sangrur road Government Medical College, Patiala, Punjab, 147001",21129
MBBS,All India,Open,"GOVT. MEDICAL COLLEGE,PATIALA,Sangrur road Government Medical College, Patiala, Punjab, 147001",19416
MBBS,All India,SC,"GOVT. MEDICAL COLLEGE,PATIALA,Sangrur road Government Medical College, Patiala, Punjab, 147001",118341
MBBS,All India,SC,"GOVT. MEDICAL COLLEGE,TIRUNELVELI,DEAN, TIRUNELVELI MEDICAL COLLEGE,
HIGHGROUND, TIRUNELVELI-11, Tamil Nadu, 627011",128706
MBBS,All India,SC,"GOVT. MOHAN KUMARAMANGALAM M.C.,SALEM,MAJEERA KOLLAPPATTI, Salem
steel Plant Road Salem 636030 TamilNadu, Tamil Nadu, 636030",128203
MBBS,All India,EWS,"GOVT. VELLORE MEDICAL COLLEGE, VELLORE,Government Vellore Medical College and Hospital,
Adukkamparai, Vellore., Tamil Nadu, 632011",24441
MBBS,All India,OBC,"GOVT. VELLORE MEDICAL COLLEGE, VELLORE,Government Vellore Medical College and Hospital,
Adukkamparai, Vellore., Tamil Nadu, 632011",22877
MBBS,All India,Open,"GOVT. VELLORE MEDICAL COLLEGE, VELLORE,Government Vellore Medical College and Hospital,
Adukkamparai, Vellore., Tamil Nadu, 632011",22609
MBBS,All India,SC,"GOVT. VELLORE MEDICAL COLLEGE, VELLORE,Government Vellore Medical College and Hospital,
Adukkamparai, Vellore., Tamil Nadu, 632011",128322
MBBS,All India,OBC,"GOVT.MEDICAL COLLEGE, AMRITSAR,CIRCULAR ROAD, AMRITSAR-143001,
Punjab, 143001",22387
MBBS,All India,Open,"GOVT.MEDICAL COLLEGE, AMRITSAR,CIRCULAR ROAD, AMRITSAR-143001,
Punjab, 143001",19739
MBBS,All India,SC,"GOVT.MEDICAL COLLEGE, AMRITSAR,CIRCULAR ROAD, AMRITSAR-143001,
Punjab, 143001",122672
MBBS,All India,OBC,"GOVT.MEDICAL COLLEGE, KOTA,Rangbari Road Kota, Rajasthan, 324005",18630
MBBS,All India,Open,"GOVT.MEDICAL COLLEGE, KOTA,Rangbari Road Kota, Rajasthan, 324005",18509
MBBS,All India,EWS,"GOVT.MEDICAL COLLEGE, THRISSUR,Govt.Medical College,Thrissur,Medical College P.O, Pin -680596, Thrissur District., Kerala, 680596",21761
MBBS,All India,SC,"GOVT.MEDICAL COLLEGE, THRISSUR,Govt.Medical College,Thrissur,Medical College P.O, Pin -680596, Thrissur District., Kerala, 680596",126403
MBBS,All India,EWS,"GRANT MEDICAL COLL & SIR J.J.HOSP,MUMBAI,Sir JJ Group of HospitalCompound, Sir JJ Road, Byculla Mumbai, Maharashtra, 400008",18468
MBBS,All India,OBC,"GRANT MEDICAL COLL & SIR J.J.HOSP,MUMBAI,Sir JJ Group of HospitalCompound, Sir JJ Road, Byculla Mumbai, Maharashtra, 400008",15078
MBBS,All India,Open,"GRANT MEDICAL COLL & SIR J.J.HOSP,MUMBAI,Sir JJ Group of HospitalCompound, Sir JJ Road, Byculla Mumbai, Maharashtra, 400008",9127
MBBS,All India,OBC,"GUNTUR MEDICAL COLLEGE, GUNTUR,Kannavarithoa Opp. NGOs Association Building, Andhra Pradesh, 522004",23019
MBBS,All India,SC,"GUNTUR MEDICAL COLLEGE, GUNTUR,Kannavarithoa Opp. NGOs Association Building, Andhra Pradesh, 522004",127799
MBBS,All India,Open,"GURU GOVIND SINGH MED COLL,FARIDKOT,Sadiq Road, Faridkot., Punjab, 151203",21217
MBBS,All India,Open,"GUWAHATI MEDICAL COLLEGE, GUWAHATI,Narakasur Hill top , Bhangagarh, Guwahati, Assam, 781032",22472
MBBS,All India,Open,"Gadag Institute of Medical Sciences,GADAG INSTITUTE OF MEDICAL SCIENCES GADAG Mallasamudra,Gadag-582103, Karnataka, 582103",23260
MBBS,All India,SC,"Gadag Institute of Medical Sciences,GADAG INSTITUTE OF MEDICAL SCIENCES GADAG Mallasamudra,Gadag-582103, Karnataka, 582103",127491
MBBS,All India,Open,"Gandhi Medical College Musheerabad Secunderabad,MUSHEERABAD, SECUNDERABAD, Telangana, 500003",3849
MBBS,All India,OBC,"Gmc, Bahraich,K.D.C Road Bahraich-271801, Uttar Pradesh, 271801",21371
MBBS,All India,Open,"Gmc, Bahraich,K.D.C Road Bahraich-271801, Uttar Pradesh, 271801",20955
MBBS,All India,OBC,"Goverment Medical College And Hospital Jalgaon,GOVERNMENT MEDICAL COLLEGE, JILHA PETH, NEAR MAIN POST OFFICE, JALGAON, Maharashtra, 425001",23409
MBBS,All India,Open,"Goverment Medical College And Hospital Jalgaon,GOVERNMENT MEDICAL COLLEGE, JILHA PETH, NEAR MAIN POST OFFICE, JALGAON, Maharashtra, 425001",23383
MBBS,All India,SC,"Goverment Medical College And Hospital Jalgaon,GOVERNMENT MEDICAL COLLEGE, JILHA PETH, NEAR MAIN POST OFFICE, JALGAON, Maharashtra, 425001",125814
MBBS,All India,EWS,"Goverment Medical College, Bettiah,Government Medical College Bettiah West Champaran
Bihar- 845438, Bihar, 845438",23495
MBBS,All India,OBC,"Goverment Medical College, Bettiah,Government Medical College Bettiah West Champaran
Bihar- 845438, Bihar, 845438",22414
MBBS,All India,Open,"Goverment Medical College, Bettiah,Government Medical College Bettiah West Champaran
Bihar- 845438, Bihar, 845438",21885
MBBS,All India,SC,"Goverment Medical College, Bettiah,Government Medical College Bettiah West Champaran
Bihar- 845438, Bihar, 845438",124831
MBBS,All India,EWS,"Goverment Medical College, Datia,NEAR 29TH BATTALION,  N.H.75, DATIA, Madhya Pradesh, 475661",24895
MBBS,All India,OBC,"Goverment Medical College, Datia,NEAR 29TH BATTALION,  N.H.75, DATIA, Madhya Pradesh, 475661",23251
MBBS,All India,Open,"Goverment Medical College, Datia,NEAR 29TH BATTALION,  N.H.75, DATIA, Madhya Pradesh, 475661",23084
MBBS,All India,SC,"Goverment Medical College, Datia,NEAR 29TH BATTALION,  N.H.75, DATIA, Madhya Pradesh, 475661",126461
BDS,All India,EWS,"Government Dental College & Hospital, Srinagar,Shireen Bagh Karan Nagar Srinagar Jammu and Kashmir India, Jammu And Kashmir, 190010",55902
BDS,All India,OBC,"Government Dental College & Hospital, Srinagar,Shireen Bagh Karan Nagar Srinagar Jammu and Kashmir India, Jammu And Kashmir, 190010",35516
BDS,All India,Open,"Government Dental College & Hospital, Srinagar,Shireen Bagh Karan Nagar Srinagar Jammu and Kashmir India, Jammu And Kashmir, 190010",35322
BDS,All India,SC,"Government Dental College & Hospital, Srinagar,Shireen Bagh Karan Nagar Srinagar Jammu and Kashmir India, Jammu And Kashmir, 190010",175195
BDS,All India,ST,"Government Dental College & Hospital, Srinagar,Shireen Bagh Karan Nagar Srinagar Jammu and Kashmir India, Jammu And Kashmir, 190010",217328
BDS,All India,EWS,"Government Dental College Hyderabad,GOVERNMENT DENTAL COLLEGE AND HOSPITAL,
AFZALGUNJ, HYDERABAD - 500012, Telangana, 500012",43374
BDS,All India,OBC,"Government Dental College Hyderabad,GOVERNMENT DENTAL COLLEGE AND HOSPITAL,
AFZALGUNJ, HYDERABAD - 500012, Telangana, 500012",49462
BDS,All India,Open,"Government Dental College Hyderabad,GOVERNMENT DENTAL COLLEGE AND HOSPITAL,
AFZALGUNJ, HYDERABAD - 500012, Telangana, 500012",33966
BDS,All India,SC,"Government Dental College Hyderabad,GOVERNMENT DENTAL COLLEGE AND HOSPITAL,
AFZALGUNJ, HYDERABAD - 500012, Telangana, 500012",171343
BDS,All India,ST,"Government Dental College Hyderabad,GOVERNMENT DENTAL COLLEGE AND HOSPITAL,
AFZALGUNJ, HYDERABAD - 500012, Telangana, 500012",222773
BDS,All India,OBC,"Government Dental College and Hospital, Vijayawada,Government Dental College and Hospital, Machavaram Post, Vijayawada - 520004, Andhra Pradesh, 520004",50228
BDS,All India,Open,"Government Dental College and Hospital, Vijayawada,Government Dental College and Hospital, Machavaram Post, Vijayawada - 520004, Andhra Pradesh, 520004",41353
BDS,All India,SC,"Government Dental College and Hospital, Vijayawada,Government Dental College and Hospital, Machavaram Post, Vijayawada - 520004, Andhra Pradesh, 520004",154567
BDS,All India,OBC,"Government Dental College, Alappuzha,Government Dental College
T.D Medical College (PO) Alappuzha,Kerala, Kerala, 688005",55691
BDS,All India,Open,"Government Dental College, Alappuzha,Government Dental College
T.D Medical College (PO) Alappuzha,Kerala, Kerala, 688005",50104
BDS,All India,SC,"Government Dental College, Alappuzha,Government Dental College
T.D Medical College (PO) Alappuzha,Kerala, Kerala, 688005",170298
BDS,All India,ST,"Government Dental College, Alappuzha,Government Dental College
T.D Medical College (PO) Alappuzha,Kerala, Kerala, 688005",246931
BDS,All India,OBC,"Government Dental College, Thrissur,MEDICAL COLLEGE(P O) THRISSUR, Kerala, 680596",58481
BDS,All India,Open,"Government Dental College, Thrissur,MEDICAL COLLEGE(P O) THRISSUR, Kerala, 680596",24169
BDS,All India,SC,"Government Dental College, Thrissur,MEDICAL COLLEGE(P O) THRISSUR, Kerala, 680596",177902
BDS,All India,ST,"Government Dental College, Thrissur,MEDICAL COLLEGE(P O) THRISSUR, Kerala, 680596",229781
BDS,All India,OBC,"Government DentalCollege and Hospital Paithna Bhaganbigha Rahui Nalanda,Paithna- Bhaganbigha, Rahui, Nalanda, Bihar, 803118",31668
BDS,All India,Open,"Government DentalCollege and Hospital Paithna Bhaganbigha Rahui Nalanda,Paithna- Bhaganbigha, Rahui, Nalanda, Bihar, 803118",28283
BDS,All India,SC,"Government DentalCollege and Hospital Paithna Bhaganbigha Rahui Nalanda,Paithna- Bhaganbigha, Rahui, Nalanda, Bihar, 803118",148208
MBBS,All India,OBC,"Government Doon Medcial College, Dehradun,Government Doon Medical College, Dehrakhas Patel Nagar, Dehradun 248001, Uttarakhand, 248001",22952
MBBS,All India,Open,"Government Doon Medcial College, Dehradun,Government Doon Medical College, Dehrakhas Patel Nagar, Dehradun 248001, Uttarakhand, 248001",17279
MBBS,All India,SC,"Government Doon Medcial College, Dehradun,Government Doon Medical College, Dehrakhas Patel Nagar, Dehradun 248001, Uttarakhand, 248001",114090
MBBS,All India,OBC,"Government Medcial College, Gondia,NEAR NEHRU CHOWK, K.T.S. HOSPITAL CAMPUS, GONDIA., Maharashtra, 441601",23406
MBBS,All India,Open,"Government Medcial College, Gondia,NEAR NEHRU CHOWK, K.T.S. HOSPITAL CAMPUS, GONDIA., Maharashtra, 441601",23405
MBBS,All India,Open,"Government Medical College & Hospital, Alibag-Raigad,Government Medical College of Alibag, Alibag beach limaye wadi Alibagh Maharashtra- 402201, Maharashtra, 402201",23274
MBBS,All India,Open,"Government Medical College Chittorgarh ,Government Medical College Chittorgarh Bojunda - Udaipur Road Chittorgarh, Rajasthan, 312025",22502
MBBS,All India,SC,"Government Medical College Chittorgarh ,Government Medical College Chittorgarh Bojunda - Udaipur Road Chittorgarh, Rajasthan, 312025",120779
MBBS,All India,Open,"Government Medical College Satna ,Satna, Madhya Pradesh, 485001",23315
MBBS,All India,ST,"Government Medical College Satna ,Satna, Madhya Pradesh, 485001",164309
MBBS,All India,Open,"Government Medical College and District General Hospital,Ratnagiri,Hodekar Road, Udyamnagar, Patwardhanwadi, Ratnagiri, Maharashtra-415612, Maharashtra, 415612",23440
MBBS,All India,SC,"Government Medical College and District General Hospital,Ratnagiri,Hodekar Road, Udyamnagar, Patwardhanwadi, Ratnagiri, Maharashtra-415612, Maharashtra, 415612",127414
MBBS,All India,EWS,"Government Medical College and ESIC Hospital, Coimbatore,KAMARAJAR ROAD, VARADHARAJAPURAM, SINGANALLUR, COIMBATORE, Tamil Nadu, 641015",24801
MBBS,All India,Open,"Government Medical College and ESIC Hospital, Coimbatore,KAMARAJAR ROAD, VARADHARAJAPURAM, SINGANALLUR, COIMBATORE, Tamil Nadu, 641015",22510
MBBS,All India,SC,"Government Medical College and ESIC Hospital, Coimbatore,KAMARAJAR ROAD, VARADHARAJAPURAM, SINGANALLUR, COIMBATORE, Tamil Nadu, 641015",128525
MBBS,All India,EWS,"Government Medical College, Ananthapuram,OPP EE R AND B OFFICE SAI NAGAR ANANTAPURAM, Andhra Pradesh, 515001",24871
MBBS,All India,Open,"Government Medical College, Ariyalur ,1 COLLEGE ROAD GOVERNMENT MEDICAL COLLEGE ARIYALUR TAMIL NADU PIN 621713, Tamil Nadu, 621713",23137
MBBS,All India,SC,"Government Medical College, Ariyalur ,1 COLLEGE ROAD GOVERNMENT MEDICAL COLLEGE ARIYALUR TAMIL NADU PIN 621713, Tamil Nadu, 621713",128550
MBBS,All India,ST,"Government Medical College, Baramulla ,Kanth Bagh Baramulla, Jammu and Kashmir, Jammu And Kashmir, 193101",161711
MBBS,All India,SC,"Government Medical College, Bhadradri, Kothagudem,besides Sammakka Saarakka temple, Opp KSM Petrol bunk, end of 6th Battalion Rd, Palwancha, Telangana, Telangana, 507115",127615
MBBS,All India,ST,"Government Medical College, Bhadradri, Kothagudem,besides Sammakka Saarakka temple, Opp KSM Petrol bunk, end of 6th Battalion Rd, Palwancha, Telangana, Telangana, 507115",166655
MBBS,All India,OBC,"Government Medical College, Bhilwara,Sindari Ke Balaji Road Sanganer Bhilwara, Rajasthan, 311001",22713
MBBS,All India,Open,"Government Medical College, Bhilwara,Sindari Ke Balaji Road Sanganer Bhilwara, Rajasthan, 311001",22071
MBBS,All India,SC,"Government Medical College, Bhilwara,Sindari Ke Balaji Road Sanganer Bhilwara, Rajasthan, 311001",108850
MBBS,All India,ST,"Government Medical College, Bhilwara,Sindari Ke Balaji Road Sanganer Bhilwara, Rajasthan, 311001",157225
MBBS,All India,OBC,"Government Medical College, Churachandpur,Hiangtam Lamka, I.B. Road, Churachandpur District, Manipur, 795128",23574
MBBS,All India,Open,"Government Medical College, Churachandpur,Hiangtam Lamka, I.B. Road, Churachandpur District, Manipur, 795128",23562
MBBS,All India,OBC,"Government Medical College, Dholpur,411, OLD BARI ROAD, DHOLPUR, Rajasthan, 328001",23034
MBBS,All India,Open,"Government Medical College, Dholpur,411, OLD BARI ROAD, DHOLPUR, Rajasthan, 328001",22913
MBBS,All India,EWS,"Government Medical College, Dindigul,1 Nallampatti Road Adiyanoothu village Dindigul, Tamil Nadu, 624003",25005
MBBS,All India,Open,"Government Medical College, Doda,Government Medical College & Hospital Ghat Doda, Jammu And Kashmir, 182202",23332
MBBS,All India,EWS,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",24938
MBBS,All India,OBC,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",22529
MBBS,All India,SC,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",128139
MBBS,Employees State Insurance Scheme (ESI),EWS,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",78485
MBBS,All India,EWS,"Government Medical College, Hanumangarh,Ganganagar-sangria Bypass Road Hanumangarh Junction, Rajasthan, 335512",24572
MBBS,All India,SC,"Government Medical College, Hanumangarh,Ganganagar-sangria Bypass Road Hanumangarh Junction, Rajasthan, 335512",119735
MBBS,All India,ST,"Government Medical College, Hanumangarh,Ganganagar-sangria Bypass Road Hanumangarh Junction, Rajasthan, 335512",162086
MBBS,All India,OBC,"Government Medical College, Jagtial,Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist, Telangana, 505327",23474
MBBS,All India,Open,"Government Medical College, Kanker, Chhattisgarh,GOVERNMENT MEDICAL COLLEGE NANDANMARA KANKER, Chhattisgarh, 494334",23389
MBBS,All India,OBC,"Government Medical College, Kathua,Chak Sajjan KAthua, Jammu And Kashmir, 184101",23155
MBBS,All India,SC,"Government Medical College, Korba(C.G.),Govt. Medical College, Village Jhagrha, Balco-urga Road, City Korba C.G., Chhattisgarh, 495683",127551
MBBS,All India,Open,"Government Medical College, Mahabubabad,Government Medical College, Mahabubabad, 551-1-P Mahabubabad Village Mahabubabad, Telangana, 506101",23480
MBBS,All India,ST,"Government Medical College, Mahabubabad,Government Medical College, Mahabubabad, 551-1-P Mahabubabad Village Mahabubabad, Telangana, 506101",166069
MBBS,All India,OBC,"Government Medical College, Mancherial,Government Medical College 708 Garmilla Village , Mancherial Tehsil
Mancherial., Telangana, 504208",23527
MBBS,All India,OBC,"Government Medical College, Nagapattinam,NO.1,MANALMEDU, ORATHUR VILLAGE, NAGAPATTINAM TK, NAGAPATTINAM DISTRICT, Tamil Nadu, 611108",23211
MBBS,All India,Open,"Government Medical College, Nagapattinam,NO.1,MANALMEDU, ORATHUR VILLAGE, NAGAPATTINAM TK, NAGAPATTINAM DISTRICT, Tamil Nadu, 611108",23032
MBBS,All India,Open,"Government Medical College, Nagarkurnool,Sy no. 237, Uyyalawada village, Nanagarkurnool, Telangana, 509209",23479
MBBS,All India,Open,"Government Medical College, Nilgiris,No. 1, INDU  NAGAR, MYSORE ROAD, UDHAGAMANDALAM, NILGIRIS DISTRICT, Tamil Nadu, 643005",22872
MBBS,All India,SC,"Government Medical College, Nilgiris,No. 1, INDU  NAGAR, MYSORE ROAD, UDHAGAMANDALAM, NILGIRIS DISTRICT, Tamil Nadu, 643005",128892
MBBS,All India,OBC,"Government Medical College, Omandurar,GOVERNMENT MEDICAL COLLEGE, OMANDURAR GOVERNMENT ESTATE, WALAJA ROAD, CHENNAI - 600 002., Tamil Nadu, 600002",22908
MBBS,All India,SC,"Government Medical College, Omandurar,GOVERNMENT MEDICAL COLLEGE, OMANDURAR GOVERNMENT ESTATE, WALAJA ROAD, CHENNAI - 600 002., Tamil Nadu, 600002",125637
MBBS,All India,OBC,"Government Medical College, Pali,NH-62,SumerpurRoad,Ramasia.Hemawas,Pali, Rajasthan, 306401",22760
MBBS,All India,Open,"Government Medical College, Pali,NH-62,SumerpurRoad,Ramasia.Hemawas,Pali, Rajasthan, 306401",22361
MBBS,All India,OBC,"Government Medical College, Ramagundam,SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM, Telangana, 505209",23518
MBBS,All India,ST,"Government Medical College, Ramagundam,SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM, Telangana, 505209",166516
MBBS,All India,Open,"Government Medical College, Ramanathapuram,No 1, Patinamkathan, Collectorate Backside,
Ramanathapuram., Tamil Nadu, 623503",23146
MBBS,All India,Open,"Government Medical College, Sindhudurg,Dean Government Medical College Sindhudurg, Maharashtra, 416812",23429
MBBS,All India,SC,"Government Medical College, Sindhudurg,Dean Government Medical College Sindhudurg, Maharashtra, 416812",127065
MBBS,All India,Open,"Government Medical College, Thiruvallur,BLOCK 1 MASTER PLAN COMPLEX THIRUVALLUR COLLECTORATE PERUMBAKKAM VILLAGE THIRUVALLUR, Tamil Nadu, 602001",23079
MBBS,All India,EWS,"Government Medical College, Tiruppur,18 DHARAPURAM ROAD TIRUPPUR TAMILNADU 641608, Tamil Nadu, 641608",24994
MBBS,All India,Open,"Government Medical College, Tiruppur,18 DHARAPURAM ROAD TIRUPPUR TAMILNADU 641608, Tamil Nadu, 641608",23122
MBBS,All India,SC,"Government medical College, Namakkal,353 MASTER PLAN COMPLEX SILUVAMPATTY
NAMAKKAL, Tamil Nadu, 637003",128611
MBBS,All India,OBC,"Government of Medical College and Hospital, Balasore,Remuna, Balasore, 756019, Odisha, 756019",23375
BDS,All India,OBC,"Govt Dental College RIMS Kadapa,PRINCIPAL GOVT DENTAL COLLEGE, RIMS, PUTLAMPALLI KADAPA  State ANDHRA PRADESH Pin 516004, Andhra Pradesh, 516004",56433
BDS,All India,Open,"Govt Dental College RIMS Kadapa,PRINCIPAL GOVT DENTAL COLLEGE, RIMS, PUTLAMPALLI KADAPA  State ANDHRA PRADESH Pin 516004, Andhra Pradesh, 516004",53514
BDS,All India,SC,"Govt Dental College RIMS Kadapa,PRINCIPAL GOVT DENTAL COLLEGE, RIMS, PUTLAMPALLI KADAPA  State ANDHRA PRADESH Pin 516004, Andhra Pradesh, 516004",167743
BDS,All India,ST,"Govt Dental College RIMS Kadapa,PRINCIPAL GOVT DENTAL COLLEGE, RIMS, PUTLAMPALLI KADAPA  State ANDHRA PRADESH Pin 516004, Andhra Pradesh, 516004",237520
MBBS,All India,OBC,"Govt Medical College Badaun,Gunera Wazidpur Ujhani Road Badaun U.P. 243601",20904
MBBS,All India,Open,"Govt Medical College Badaun,Gunera Wazidpur Ujhani Road Badaun U.P. 243601",19793
MBBS,All India,SC,"Govt Medical College Badaun,Gunera Wazidpur Ujhani Road Badaun U.P. 243601",123391
MBBS,All India,SC,"Govt Medical College Baramati,Plot No P107 MIDC area Opposite Women Hospital Baramati Taluka Baramati District Pune, Maharashtra, 413133",115912
MBBS,All India,OBC,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-JALIPA, BARMER, Rajasthan, 344001",22855
MBBS,All India,Open,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-JALIPA, BARMER, Rajasthan, 344001",22587
MBBS,All India,Open PwD,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-JALIPA, BARMER, Rajasthan, 344001",802180
MBBS,All India,ST,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-JALIPA, BARMER, Rajasthan, 344001",161760
MBBS,All India,OBC,"Govt Medical College Basti,RAMPUR TAHSIL SADAR BASTI BASTI, Uttar Pradesh, 272124",22853
MBBS,All India,Open,"Govt Medical College Basti,RAMPUR TAHSIL SADAR BASTI BASTI, Uttar Pradesh, 272124",19989
MBBS,All India,Open PwD,"Govt Medical College Basti,RAMPUR TAHSIL SADAR BASTI BASTI, Uttar Pradesh, 272124",1045357
MBBS,All India,SC,"Govt Medical College Basti,RAMPUR TAHSIL SADAR BASTI BASTI, Uttar Pradesh, 272124",124176
MBBS,All India,EWS,"Govt Medical College Kannur,P.O Pariyaram Medical College, Kannur, Kerala 670503",24974
MBBS,All India,Open,"Govt Medical College Kannur,P.O Pariyaram Medical College, Kannur, Kerala 670503",21578
MBBS,All India,Open,"Govt Medical College Ratlam,Gram Banjali, Sailana Road, NH927A, Madhya Pradesh 457001, India, Madhya Pradesh, 457001",22860
MBBS,All India,OBC,"Govt Medical College Shahdol,GRAM CHAMPA KUDRI ROAD NEAR NEW BUS STAND SHAHDOL MP, Madhya Pradesh, 484001",23336
MBBS,All India,Open,"Govt Medical College Shahdol,GRAM CHAMPA KUDRI ROAD NEAR NEW BUS STAND SHAHDOL MP, Madhya Pradesh, 484001",23301
MBBS,All India,SC,"Govt Medical College Shahdol,GRAM CHAMPA KUDRI ROAD NEAR NEW BUS STAND SHAHDOL MP, Madhya Pradesh, 484001",126056
MBBS,All India,ST,"Govt Medical College Shahdol,GRAM CHAMPA KUDRI ROAD NEAR NEW BUS STAND SHAHDOL MP, Madhya Pradesh, 484001",164253
MBBS,All India,Open,"Govt Medical College Vikarabad ,ANANTHAGIRI HILLS VIKARABAD VIKARABAD DISTRICT TELANGANA 501101, Telangana, 501101",23528
MBBS,All India,EWS,"Govt Medical College, Churu,Shekhawat Colony, Civil Lines Road,Churu, Rajasthan, 331001",23865
MBBS,All India,OBC,"Govt Medical College, Churu,Shekhawat Colony, Civil Lines Road,Churu, Rajasthan, 331001",22876
